poll_id,question_id,race_id,year,race,location,type_simple,type_detail,pollster,pollster_rating_id,polldate,samplesize,cand1_name,cand1_party,cand1_pct,cand2_name,cand2_party,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,comment,partisan
4569,5907,777,2004,2004_Pres-G_MI,MI,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,10/23/2004,601,John Kerry,DEM,52,George W. Bush,REP,42,,10,11/2/2004,51.23,47.81,3.42,6.58,6.58,1,,
4557,5895,778,2004,2004_Pres-G_MN,MN,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,10/23/2004,600,John Kerry,DEM,46,George W. Bush,REP,45,,1,11/2/2004,51.09,47.61,3.48,2.48,-2.48,1,,
4524,5859,779,2004,2004_Pres-G_MO,MO,Pres-G,Pres-G,Research 2000,281,10/23/2004,800,John Kerry,DEM,45,George W. Bush,REP,48,,-3,11/2/2004,46.1,53.3,-7.2,4.2,4.2,1,,
4550,5888,782,2004,2004_Pres-G_NC,NC,Pres-G,Pres-G,SurveyUSA,325,10/23/2004,694,John Kerry,DEM,44,George W. Bush,REP,54,,-10,11/2/2004,43.58,56.02,-12.43,2.43,2.43,1,,
4552,5904,786,2004,2004_Pres-G_NJ,NJ,Pres-G,Pres-G,Quinnipiac University,267,10/23/2004,852,John Kerry,DEM,46,George W. Bush,REP,46,,0,11/2/2004,52.92,46.23,6.68,6.68,-6.68,0.5,,
4504,5839,788,2004,2004_Pres-G_NV,NV,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/23/2004,500,John Kerry,DEM,47,George W. Bush,REP,49,,-2,11/2/2004,47.88,50.47,-2.59,0.59,0.59,1,,
4559,5897,788,2004,2004_Pres-G_NV,NV,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,10/23/2004,600,John Kerry,DEM,44,George W. Bush,REP,48,,-4,11/2/2004,47.88,50.47,-2.59,1.41,-1.41,1,,
4576,5914,790,2004,2004_Pres-G_OH,OH,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/23/2004,537,John Kerry,DEM,46,George W. Bush,REP,50,,-4,11/2/2004,48.71,50.81,-2.11,1.89,-1.89,1,,
4525,5872,790,2004,2004_Pres-G_OH,OH,Pres-G,Pres-G,Strategic Vision LLC,320,10/23/2004,801,John Kerry,DEM,46,George W. Bush,REP,47.5,,-1.5,11/2/2004,48.71,50.81,-2.11,0.61,0.61,1,average of multiple versions or turnout models listed in poll,
4553,5891,790,2004,2004_Pres-G_OH,OH,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,10/23/2004,600,John Kerry,DEM,42,George W. Bush,REP,47,,-5,11/2/2004,48.71,50.81,-2.11,2.89,-2.89,1,,
4518,5853,791,2004,2004_Pres-G_OK,OK,Pres-G,Pres-G,WPA Intelligence (WPAi),383,10/23/2004,500,John Kerry,DEM,28,George W. Bush,REP,61,,-33,11/2/2004,34.43,65.57,-31.14,1.86,-1.86,1,,
4560,5898,793,2004,2004_Pres-G_PA,PA,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,10/23/2004,600,John Kerry,DEM,47,George W. Bush,REP,45,,2,11/2/2004,50.92,48.42,2.5,0.5,-0.5,1,,
4543,5880,795,2004,2004_Pres-G_SC,SC,Pres-G,Pres-G,SurveyUSA,325,10/23/2004,564,John Kerry,DEM,39,George W. Bush,REP,57,,-18,11/2/2004,40.9,57.98,-17.08,0.92,-0.92,1,,
4554,5892,796,2004,2004_Pres-G_SD,SD,Pres-G,Pres-G,McLaughlin & Associates,203,10/23/2004,400,John Kerry,DEM,33,George W. Bush,REP,55,,-22,11/2/2004,38.44,59.91,-21.47,0.53,-0.53,1,for NRSC,R
4572,5910,800,2004,2004_Pres-G_VA,VA,Pres-G,Pres-G,Richmond Times-Dispatch,288,10/23/2004,751,John Kerry,DEM,40,George W. Bush,REP,49,,-9,11/2/2004,45.48,53.68,-8.2,0.8,-0.8,1,,
4531,5867,803,2004,2004_Pres-G_WI,WI,Pres-G,Pres-G,Strategic Vision LLC,320,10/23/2004,801,John Kerry,DEM,44.5,George W. Bush,REP,49,,-4.5,11/2/2004,49.7,49.32,0.38,4.88,-4.88,0,average of multiple versions or turnout models listed in poll,
4563,5901,803,2004,2004_Pres-G_WI,WI,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,10/23/2004,600,John Kerry,DEM,45,George W. Bush,REP,48,,-3,11/2/2004,49.7,49.32,0.38,3.38,-3.38,0,,
15580,20420,39,2004,2004_Pres-G_US,US,Pres-G,Pres-G,IBD/TIPP,144,10/24/2004,1000,John Kerry,DEM,42,George W. Bush,REP,47,,-5,11/2/2004,48.26,50.73,-2.46,2.54,-2.54,1,,
15217,20057,39,2004,2004_Pres-G_US,US,Pres-G,Pres-G,SSRS,297,10/24/2004,741,John Kerry,DEM,48,George W. Bush,REP,49,,-1,11/2/2004,48.26,50.73,-2.46,1.46,1.46,1,,
15751,20591,39,2004,2004_Pres-G_US,US,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,10/24/2004,1200,John Kerry,DEM,46,George W. Bush,REP,49,,-3,11/2/2004,48.26,50.73,-2.46,0.54,-0.54,1,,
4505,5840,757,2004,2004_Pres-G_AR,AR,Pres-G,Pres-G,SurveyUSA,325,10/24/2004,649,John Kerry,DEM,45,George W. Bush,REP,51,,-6,11/2/2004,44.55,54.31,-9.76,3.76,3.76,1,,
4556,5894,759,2004,2004_Pres-G_CA,CA,Pres-G,Pres-G,Field Research Corp. (Field Poll),94,10/24/2004,1086,John Kerry,DEM,49,George W. Bush,REP,42,,7,11/2/2004,54.3,44.36,9.95,2.95,-2.95,1,,
4512,5847,759,2004,2004_Pres-G_CA,CA,Pres-G,Pres-G,SurveyUSA,325,10/24/2004,743,John Kerry,DEM,53,George W. Bush,REP,44,,9,11/2/2004,54.3,44.36,9.95,0.95,-0.95,1,,
4502,5837,764,2004,2004_Pres-G_FL,FL,Pres-G,Pres-G,American Research Group,9,10/24/2004,600,John Kerry,DEM,49,George W. Bush,REP,46.5,,2.5,11/2/2004,47.09,52.1,-5.01,7.51,7.51,0,average of multiple versions or turnout models listed in poll,
4544,5881,764,2004,2004_Pres-G_FL,FL,Pres-G,Pres-G,Los Angeles Times,172,10/24/2004,510,John Kerry,DEM,43,George W. Bush,REP,51,,-8,11/2/2004,47.09,52.1,-5.01,2.99,-2.99,1,,
4516,5878,764,2004,2004_Pres-G_FL,FL,Pres-G,Pres-G,Quinnipiac University,267,10/24/2004,944,John Kerry,DEM,46,George W. Bush,REP,49,,-3,11/2/2004,47.09,52.1,-5.01,2.01,2.01,1,,
4540,5883,767,2004,2004_Pres-G_IA,IA,Pres-G,Pres-G,Gallup,112,10/24/2004,649,John Kerry,DEM,46,George W. Bush,REP,50,,-4,11/2/2004,49.23,49.9,-0.67,3.33,-3.33,1,,
4519,5854,771,2004,2004_Pres-G_KS,KS,Pres-G,Pres-G,Market Research Institute Inc.,186,10/24/2004,573,John Kerry,DEM,30,George W. Bush,REP,59,,-29,11/2/2004,36.62,62,-25.38,3.62,-3.62,1,,
4529,5864,779,2004,2004_Pres-G_MO,MO,Pres-G,Pres-G,Market Research Institute Inc.,186,10/24/2004,553,John Kerry,DEM,45,George W. Bush,REP,49,,-4,11/2/2004,46.1,53.3,-7.2,3.2,3.2,1,,
4513,5848,779,2004,2004_Pres-G_MO,MO,Pres-G,Pres-G,SurveyUSA,325,10/24/2004,680,John Kerry,DEM,45,George W. Bush,REP,52,,-7,11/2/2004,46.1,53.3,-7.2,0.2,0.2,1,,
4622,5966,786,2004,2004_Pres-G_NJ,NJ,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/24/2004,400,John Kerry,DEM,53,George W. Bush,REP,41,,12,11/2/2004,52.92,46.23,6.68,5.32,5.32,1,,
4503,5838,790,2004,2004_Pres-G_OH,OH,Pres-G,Pres-G,American Research Group,9,10/24/2004,600,John Kerry,DEM,49,George W. Bush,REP,47,,2,11/2/2004,48.71,50.81,-2.11,4.11,4.11,0,,
4534,15886,790,2004,2004_Pres-G_OH,OH,Pres-G,Pres-G,Los Angeles Times,172,10/24/2004,585,John Kerry,DEM,50,George W. Bush,REP,44,,6,11/2/2004,48.71,50.81,-2.11,8.11,8.11,0,average of multiple versions or turnout models listed in poll,
4514,5849,790,2004,2004_Pres-G_OH,OH,Pres-G,Pres-G,SurveyUSA,325,10/24/2004,831,John Kerry,DEM,50,George W. Bush,REP,47,,3,11/2/2004,48.71,50.81,-2.11,5.11,5.11,0,,
4509,5844,793,2004,2004_Pres-G_PA,PA,Pres-G,Pres-G,American Research Group,9,10/24/2004,600,John Kerry,DEM,50,George W. Bush,REP,47,,3,11/2/2004,50.92,48.42,2.5,0.5,0.5,1,,
4528,15889,793,2004,2004_Pres-G_PA,PA,Pres-G,Pres-G,Los Angeles Times,172,10/24/2004,568,John Kerry,DEM,48,George W. Bush,REP,48,,0,11/2/2004,50.92,48.42,2.5,2.5,-2.5,0.5,average of multiple versions or turnout models listed in poll,
4517,5879,793,2004,2004_Pres-G_PA,PA,Pres-G,Pres-G,Quinnipiac University,267,10/24/2004,909,John Kerry,DEM,47,George W. Bush,REP,49,,-2,11/2/2004,50.92,48.42,2.5,4.5,-4.5,0,,
4515,5850,793,2004,2004_Pres-G_PA,PA,Pres-G,Pres-G,SurveyUSA,325,10/24/2004,803,John Kerry,DEM,53,George W. Bush,REP,45,,8,11/2/2004,50.92,48.42,2.5,5.5,5.5,1,,
25357,5899,799,2004,2004_Pres-G_UT,UT,Pres-G,Pres-G,Valley Research,368,10/24/2004,1200,John Kerry,DEM,23,George W. Bush,REP,68,,-45,11/2/2004,26,71.54,-45.54,0.54,0.54,1,,
4530,5865,800,2004,2004_Pres-G_VA,VA,Pres-G,Pres-G,Mason-Dixon Polling & Strategy,197,10/24/2004,625,John Kerry,DEM,44,George W. Bush,REP,50,,-6,11/2/2004,45.48,53.68,-8.2,2.2,2.2,1,,
4506,5841,802,2004,2004_Pres-G_WA,WA,Pres-G,Pres-G,SurveyUSA,325,10/24/2004,618,John Kerry,DEM,51,George W. Bush,REP,45,,6,11/2/2004,52.77,45.6,7.17,1.17,-1.17,1,,
15018,19858,39,2004,2004_Pres-G_US,US,Pres-G,Pres-G,GQR Research (GQRR),126,10/25/2004,1000,John Kerry,DEM,49,George W. Bush,REP,47,,2,11/2/2004,48.26,50.73,-2.46,4.46,4.46,0,,
4510,5845,764,2004,2004_Pres-G_FL,FL,Pres-G,Pres-G,Florida Poll,99,10/25/2004,802,John Kerry,DEM,48,George W. Bush,REP,47,,1,11/2/2004,47.09,52.1,-5.01,6.01,6.01,0,,
4491,5825,765,2004,2004_Pres-G_GA,GA,Pres-G,Pres-G,Strategic Vision LLC,320,10/25/2004,801,John Kerry,DEM,40,George W. Bush,REP,57,,-17,11/2/2004,41.34,57.93,-16.59,0.41,-0.41,1,,
4478,5809,775,2004,2004_Pres-G_MD,MD,Pres-G,Pres-G,Mason-Dixon Polling & Strategy,197,10/25/2004,625,John Kerry,DEM,52,George W. Bush,REP,41,,11,11/2/2004,55.91,42.93,12.98,1.98,-1.98,1,,
4480,5814,777,2004,2004_Pres-G_MI,MI,Pres-G,Pres-G,Strategic Vision LLC,320,10/25/2004,801,John Kerry,DEM,47,George W. Bush,REP,47,,0,11/2/2004,51.23,47.81,3.42,3.42,-3.42,0.5,average of multiple versions or turnout models listed in poll,
4490,5824,778,2004,2004_Pres-G_MN,MN,Pres-G,Pres-G,Strategic Vision LLC,320,10/25/2004,801,John Kerry,DEM,47.5,George W. Bush,REP,49,,-1.5,11/2/2004,51.09,47.61,3.48,4.98,-4.98,0,average of multiple versions or turnout models listed in poll,
4487,5819,782,2004,2004_Pres-G_NC,NC,Pres-G,Pres-G,Research 2000,281,10/25/2004,600,John Kerry,DEM,45,George W. Bush,REP,51,,-6,11/2/2004,43.58,56.02,-12.43,6.43,6.43,1,,
4551,5889,786,2004,2004_Pres-G_NJ,NJ,Pres-G,Pres-G,Fairleigh Dickinson University (PublicMind),92,10/25/2004,549,John Kerry,DEM,47,George W. Bush,REP,40,,7,11/2/2004,52.92,46.23,6.68,0.32,0.32,1,,
4472,5803,786,2004,2004_Pres-G_NJ,NJ,Pres-G,Pres-G,Strategic Vision LLC,320,10/25/2004,801,John Kerry,DEM,44.5,George W. Bush,REP,44,,0.5,11/2/2004,52.92,46.23,6.68,6.18,-6.18,1,average of multiple versions or turnout models listed in poll,
4579,5917,790,2004,2004_Pres-G_OH,OH,Pres-G,Pres-G,Columbus Dispatch,57,10/25/2004,2880,John Kerry,DEM,50,George W. Bush,REP,50,,0,11/2/2004,48.71,50.81,-2.11,2.11,2.11,0.5,,
4477,5808,792,2004,2004_Pres-G_OR,OR,Pres-G,Pres-G,Moore Information,217,10/25/2004,450,John Kerry,DEM,47,George W. Bush,REP,45,,2,11/2/2004,51.35,47.19,4.16,2.16,-2.16,1,among registered voters,
4500,5846,793,2004,2004_Pres-G_PA,PA,Pres-G,Pres-G,Gallup,112,10/25/2004,670,John Kerry,DEM,50,George W. Bush,REP,47,,3,11/2/2004,50.92,48.42,2.5,0.5,0.5,1,,
4536,5873,793,2004,2004_Pres-G_PA,PA,Pres-G,Pres-G,Temple University,336,10/25/2004,1488,John Kerry,DEM,48,George W. Bush,REP,47,,1,11/2/2004,50.92,48.42,2.5,1.5,-1.5,1,,
55068,5902,799,2004,2004_Pres-G_UT,UT,Pres-G,Pres-G,Dan Jones & Associates,70,10/25/2004,1228,John Kerry,DEM,24,George W. Bush,REP,69,,-45,11/2/2004,26,71.54,-45.54,0.54,0.54,1,among registered voters,
4483,5820,802,2004,2004_Pres-G_WA,WA,Pres-G,Pres-G,Strategic Vision LLC,320,10/25/2004,801,John Kerry,DEM,50.5,George W. Bush,REP,44,,6.5,11/2/2004,52.77,45.6,7.17,0.67,-0.67,1,average of multiple versions or turnout models listed in poll,
4507,5842,803,2004,2004_Pres-G_WI,WI,Pres-G,Pres-G,University of Wisconsin (Badger Poll),365,10/25/2004,545,John Kerry,DEM,45,George W. Bush,REP,48,,-3,11/2/2004,49.7,49.32,0.38,3.38,-3.38,0,,
14791,20482,39,2004,2004_Pres-G_US,US,Pres-G,Pres-G,ABC News/The Washington Post,3,10/26/2004,600,John Kerry,DEM,48,George W. Bush,REP,49,,-1,11/2/2004,48.26,50.73,-2.46,1.46,1.46,1,sample size unavailable; estimated at 600 as a default; average of multiple versions or turnout models listed in poll,
63583,117024,39,2004,2004_Pres-G_US,US,Pres-G,Pres-G,Harris Insights & Analytics,133,10/26/2004,1092,John Kerry,DEM,46,George W. Bush,REP,48,,-2,11/2/2004,48.26,50.73,-2.46,0.46,0.46,1,,
4461,5790,756,2004,2004_Pres-G_AL,AL,Pres-G,Pres-G,SurveyUSA,325,10/26/2004,636,John Kerry,DEM,39,George W. Bush,REP,57,,-18,11/2/2004,36.84,62.46,-25.62,7.62,7.62,1,,
4421,5745,758,2004,2004_Pres-G_AZ,AZ,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/26/2004,500,John Kerry,DEM,45,George W. Bush,REP,50,,-5,11/2/2004,44.32,54.77,-10.45,5.45,5.45,1,,
4439,5763,760,2004,2004_Pres-G_CO,CO,Pres-G,Pres-G,Public Opinion Strategies,260,10/26/2004,500,John Kerry,DEM,42,George W. Bush,REP,51,,-9,11/2/2004,47.02,51.69,-4.67,4.33,-4.33,1,,
4479,5810,764,2004,2004_Pres-G_FL,FL,Pres-G,Pres-G,Hamilton Campaigns,130,10/26/2004,600,John Kerry,DEM,46,George W. Bush,REP,48,,-2,11/2/2004,47.09,52.1,-5.01,3.01,3.01,1,,
4468,5798,764,2004,2004_Pres-G_FL,FL,Pres-G,Pres-G,Strategic Vision LLC,320,10/26/2004,801,John Kerry,DEM,46.5,George W. Bush,REP,50,,-3.5,11/2/2004,47.09,52.1,-5.01,1.51,1.51,1,average of multiple versions or turnout models listed in poll,
4481,5812,764,2004,2004_Pres-G_FL,FL,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,10/26/2004,600,John Kerry,DEM,46,George W. Bush,REP,48,,-2,11/2/2004,47.09,52.1,-5.01,3.01,3.01,1,,
4445,5780,767,2004,2004_Pres-G_IA,IA,Pres-G,Pres-G,American Research Group,9,10/26/2004,600,John Kerry,DEM,47,George W. Bush,REP,48,,-1,11/2/2004,49.23,49.9,-0.67,0.33,-0.33,1,average of multiple versions or turnout models listed in poll,
4471,5801,767,2004,2004_Pres-G_IA,IA,Pres-G,Pres-G,Research 2000,281,10/26/2004,600,John Kerry,DEM,48,George W. Bush,REP,49,,-1,11/2/2004,49.23,49.9,-0.67,0.33,-0.33,1,,
4448,5787,767,2004,2004_Pres-G_IA,IA,Pres-G,Pres-G,Strategic Vision LLC,320,10/26/2004,801,John Kerry,DEM,46,George W. Bush,REP,49,,-3,11/2/2004,49.23,49.9,-0.67,2.33,-2.33,1,average of multiple versions or turnout models listed in poll,
4469,5799,771,2004,2004_Pres-G_KS,KS,Pres-G,Pres-G,SurveyUSA,325,10/26/2004,651,John Kerry,DEM,37,George W. Bush,REP,60,,-23,11/2/2004,36.62,62,-25.38,2.38,2.38,1,,
4455,5793,775,2004,2004_Pres-G_MD,MD,Pres-G,Pres-G,Ipsos,154,10/26/2004,455,John Kerry,DEM,59,George W. Bush,REP,38,,21,11/2/2004,55.91,42.93,12.98,8.02,8.02,1,,
4467,5796,777,2004,2004_Pres-G_MI,MI,Pres-G,Pres-G,Research 2000,281,10/26/2004,600,John Kerry,DEM,50,George W. Bush,REP,46,,4,11/2/2004,51.23,47.81,3.42,0.58,0.58,1,,
63585,117027,778,2004,2004_Pres-G_MN,MN,Pres-G,Pres-G,Humphrey Institute,143,10/26/2004,690,John Kerry,DEM,44,George W. Bush,REP,47,,-3,11/2/2004,51.09,47.61,3.48,6.48,-6.48,0,,
4456,5783,782,2004,2004_Pres-G_NC,NC,Pres-G,Pres-G,Mason-Dixon Polling & Strategy,197,10/26/2004,625,John Kerry,DEM,43,George W. Bush,REP,52,,-9,11/2/2004,43.58,56.02,-12.43,3.43,3.43,1,,
4440,5764,785,2004,2004_Pres-G_NH,NH,Pres-G,Pres-G,Franklin Pierce University,107,10/26/2004,617,John Kerry,DEM,50,George W. Bush,REP,43,,7,11/2/2004,50.24,48.87,1.37,5.63,5.63,1,,
4416,5740,787,2004,2004_Pres-G_NM,NM,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/26/2004,500,John Kerry,DEM,44,George W. Bush,REP,48,,-4,11/2/2004,49.05,49.84,-0.79,3.21,-3.21,1,,
4475,5806,787,2004,2004_Pres-G_NM,NM,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,10/26/2004,600,John Kerry,DEM,44,George W. Bush,REP,47,,-3,11/2/2004,49.05,49.84,-0.79,2.21,-2.21,1,,
4465,117036,789,2004,2004_Pres-G_NY,NY,Pres-G,Pres-G,Marist College,183,10/26/2004,636,John Kerry,DEM,58,George W. Bush,REP,38,,20,11/2/2004,58.36,40.08,18.29,1.71,1.71,1,,
4404,5728,790,2004,2004_Pres-G_OH,OH,Pres-G,Pres-G,Mason-Dixon Polling & Strategy,197,10/26/2004,1500,John Kerry,DEM,45,George W. Bush,REP,48,,-3,11/2/2004,48.71,50.81,-2.11,0.89,-0.89,1,,
4443,5773,790,2004,2004_Pres-G_OH,OH,Pres-G,Pres-G,Strategic Vision LLC,320,10/26/2004,801,John Kerry,DEM,46.5,George W. Bush,REP,47.5,,-1,11/2/2004,48.71,50.81,-2.11,1.11,1.11,1,average of multiple versions or turnout models listed in poll,
4435,5759,791,2004,2004_Pres-G_OK,OK,Pres-G,Pres-G,Cole Hargrave Snodgrass & Associates,56,10/26/2004,500,John Kerry,DEM,32,George W. Bush,REP,60,,-28,11/2/2004,34.43,65.57,-31.14,3.14,3.14,1,among registered voters,
4462,5791,792,2004,2004_Pres-G_OR,OR,Pres-G,Pres-G,American Research Group,9,10/26/2004,600,John Kerry,DEM,50,George W. Bush,REP,46,,4,11/2/2004,51.35,47.19,4.16,0.16,-0.16,1,,
4436,5760,792,2004,2004_Pres-G_OR,OR,Pres-G,Pres-G,DHM Research,76,10/26/2004,608,John Kerry,DEM,49,George W. Bush,REP,43,,6,11/2/2004,51.35,47.19,4.16,1.84,1.84,1,among registered voters,
4470,5800,792,2004,2004_Pres-G_OR,OR,Pres-G,Pres-G,SurveyUSA,325,10/26/2004,687,John Kerry,DEM,50,George W. Bush,REP,47,,3,11/2/2004,51.35,47.19,4.16,1.16,-1.16,1,,
4460,5788,793,2004,2004_Pres-G_PA,PA,Pres-G,Pres-G,Strategic Vision LLC,320,10/26/2004,801,John Kerry,DEM,48,George W. Bush,REP,48,,0,11/2/2004,50.92,48.42,2.5,2.5,-2.5,0.5,,
4484,5816,793,2004,2004_Pres-G_PA,PA,Pres-G,Pres-G,West Chester University,377,10/26/2004,684,John Kerry,DEM,50,George W. Bush,REP,45,,5,11/2/2004,50.92,48.42,2.5,2.5,2.5,1,,
4450,5775,794,2004,2004_Pres-G_RI,RI,Pres-G,Pres-G,SurveyUSA,325,10/26/2004,594,John Kerry,DEM,54,George W. Bush,REP,41,,13,11/2/2004,59.42,38.67,20.75,7.75,-7.75,1,,
4447,5771,802,2004,2004_Pres-G_WA,WA,Pres-G,Pres-G,Mason-Dixon Polling & Strategy,197,10/26/2004,800,John Kerry,DEM,50,George W. Bush,REP,45,,5,11/2/2004,52.77,45.6,7.17,2.17,-2.17,1,,
4446,5781,803,2004,2004_Pres-G_WI,WI,Pres-G,Pres-G,American Research Group,9,10/26/2004,600,John Kerry,DEM,48,George W. Bush,REP,47,,1,11/2/2004,49.7,49.32,0.38,0.62,0.62,1,average of multiple versions or turnout models listed in poll,
4449,5789,803,2004,2004_Pres-G_WI,WI,Pres-G,Pres-G,Strategic Vision LLC,320,10/26/2004,801,John Kerry,DEM,46,George W. Bush,REP,49,,-3,11/2/2004,49.7,49.32,0.38,3.38,-3.38,0,average of multiple versions or turnout models listed in poll,
15016,19856,39,2004,2004_Pres-G_US,US,Pres-G,Pres-G,GQR Research (GQRR),126,10/27/2004,1000,John Kerry,DEM,49,George W. Bush,REP,47,,2,11/2/2004,48.26,50.73,-2.46,4.46,4.46,0,,
14922,19762,39,2004,2004_Pres-G_US,US,Pres-G,Pres-G,Georgetown University (Battleground),114,10/27/2004,1000,John Kerry,DEM,45,George W. Bush,REP,50,,-5,11/2/2004,48.26,50.73,-2.46,2.54,-2.54,1,,
15748,20588,39,2004,2004_Pres-G_US,US,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,10/27/2004,1200,John Kerry,DEM,47,George W. Bush,REP,47,,0,11/2/2004,48.26,50.73,-2.46,2.46,2.46,0.5,,
25365,5776,760,2004,2004_Pres-G_CO,CO,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,10/27/2004,602,John Kerry,DEM,48,George W. Bush,REP,47,,1,11/2/2004,47.02,51.69,-4.67,5.67,5.67,0,,
4428,5752,761,2004,2004_Pres-G_CT,CT,Pres-G,Pres-G,Research 2000,281,10/27/2004,600,John Kerry,DEM,52,George W. Bush,REP,42,,10,11/2/2004,54.31,43.95,10.37,0.37,-0.37,1,,
4375,5697,764,2004,2004_Pres-G_FL,FL,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/27/2004,500,John Kerry,DEM,45,George W. Bush,REP,50,,-5,11/2/2004,47.09,52.1,-5.01,0.01,0.01,1,,
4442,5766,767,2004,2004_Pres-G_IA,IA,Pres-G,Pres-G,Selzer & Co.,304,10/27/2004,806,John Kerry,DEM,48,George W. Bush,REP,45,,3,11/2/2004,49.23,49.9,-0.67,3.67,3.67,0,,
4432,5756,767,2004,2004_Pres-G_IA,IA,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,10/27/2004,600,John Kerry,DEM,45,George W. Bush,REP,44,,1,11/2/2004,49.23,49.9,-0.67,1.67,1.67,0,,
4396,5720,777,2004,2004_Pres-G_MI,MI,Pres-G,Pres-G,Mitchell Research & Communications,213,10/27/2004,600,John Kerry,DEM,43,George W. Bush,REP,41,,2,11/2/2004,51.23,47.81,3.42,1.42,-1.42,1,,
4437,5761,777,2004,2004_Pres-G_MI,MI,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,10/27/2004,601,John Kerry,DEM,45,George W. Bush,REP,47,,-2,11/2/2004,51.23,47.81,3.42,5.42,-5.42,0,,
4433,5757,778,2004,2004_Pres-G_MN,MN,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,10/27/2004,603,John Kerry,DEM,45,George W. Bush,REP,46,,-1,11/2/2004,51.09,47.61,3.48,4.48,-4.48,0,,
4429,5753,785,2004,2004_Pres-G_NH,NH,Pres-G,Pres-G,Research 2000,281,10/27/2004,600,John Kerry,DEM,49,George W. Bush,REP,46,,3,11/2/2004,50.24,48.87,1.37,1.63,1.63,1,,
4427,5751,785,2004,2004_Pres-G_NH,NH,Pres-G,Pres-G,University of New Hampshire,357,10/27/2004,841,John Kerry,DEM,49,George W. Bush,REP,47,,2,11/2/2004,50.24,48.87,1.37,0.63,0.63,1,,
4453,5778,788,2004,2004_Pres-G_NV,NV,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,10/27/2004,600,John Kerry,DEM,45,George W. Bush,REP,50,,-5,11/2/2004,47.88,50.47,-2.59,2.41,-2.41,1,,
4431,5755,789,2004,2004_Pres-G_NY,NY,Pres-G,Pres-G,Siena College,305,10/27/2004,1062,John Kerry,DEM,52,George W. Bush,REP,37,,15,11/2/2004,58.36,40.08,18.29,3.29,-3.29,1,,
4425,5749,789,2004,2004_Pres-G_NY,NY,Pres-G,Pres-G,SurveyUSA,325,10/27/2004,628,John Kerry,DEM,57,George W. Bush,REP,39,,18,11/2/2004,58.36,40.08,18.29,0.29,-0.29,1,,
4434,5758,790,2004,2004_Pres-G_OH,OH,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,10/27/2004,600,John Kerry,DEM,47,George W. Bush,REP,44,,3,11/2/2004,48.71,50.81,-2.11,5.11,5.11,0,,
4444,5768,793,2004,2004_Pres-G_PA,PA,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,10/27/2004,600,John Kerry,DEM,47,George W. Bush,REP,47,,0,11/2/2004,50.92,48.42,2.5,2.5,-2.5,0.5,,
4426,5750,798,2004,2004_Pres-G_TX,TX,Pres-G,Pres-G,SurveyUSA,325,10/27/2004,602,John Kerry,DEM,37,George W. Bush,REP,59,,-22,11/2/2004,38.22,61.09,-22.86,0.86,0.86,1,,
4454,5779,803,2004,2004_Pres-G_WI,WI,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,10/27/2004,600,John Kerry,DEM,49,George W. Bush,REP,46,,3,11/2/2004,49.7,49.32,0.38,2.62,2.62,1,,
15576,20416,39,2004,2004_Pres-G_US,US,Pres-G,Pres-G,IBD/TIPP,144,10/28/2004,1000,John Kerry,DEM,44,George W. Bush,REP,46,,-2,11/2/2004,48.26,50.73,-2.46,0.46,0.46,1,,
15320,20160,39,2004,2004_Pres-G_US,US,Pres-G,Pres-G,Princeton Survey Research Associates International,258,10/28/2004,882,John Kerry,DEM,45,George W. Bush,REP,51,,-6,11/2/2004,48.26,50.73,-2.46,3.54,-3.54,1,,
4409,5733,757,2004,2004_Pres-G_AR,AR,Pres-G,Pres-G,Mason-Dixon Polling & Strategy,197,10/28/2004,625,John Kerry,DEM,43,George W. Bush,REP,51,,-8,11/2/2004,44.55,54.31,-9.76,1.76,1.76,1,,
